quote_data_for_nifi.tr_date,quote_data_for_nifi.tr_time,quote_data_for_nifi.bid_price,quote_data_for_nifi.bid_size,quote_data_for_nifi.ask_price,quote_data_for_nifi.ask_size,quote_data_for_nifi.market_flag,quote_data_for_nifi.quote_condition,quote_data_for_nifi.contract_commodity,quote_data_for_nifi.contract_month,quote_data_for_nifi.contract_year,quote_data_for_nifi.contract_expiry_date,quote_data_for_nifi.symbol,quote_data_for_nifi.tr_year,quote_data_for_nifi.tr_month
2017-01-17,2017-01-17 05:00:41.322,53.96,5,53.97,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.8,18,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:41.332,53.96,5,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.8,21,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:41.332,53.96,5,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.8,22,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:41.521,53.96,5,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.8,24,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:41.822,53.96,6,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.8,26,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:42.013,53.96,6,53.97,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.81,1,53.82,39,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:42.144,53.96,7,53.97,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.81,1,53.82,34,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.273,53.96,7,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.87,53.81,1,53.82,33,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.513,53.96,6,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.875,53.81,1,53.82,32,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.522,53.96,6,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.875,53.81,2,53.82,32,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.522,53.96,5,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.875,53.81,2,53.82,31,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.53,53.96,5,53.97,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.875,53.81,2,53.82,28,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.89,53.96,5,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:23.875,53.81,2,53.82,27,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:43.89,53.96,5,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:24.344,53.81,2,53.82,25,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.145,53.96,8,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:24.648,53.81,2,53.82,24,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.145,53.96,9,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:24.672,53.81,2,53.82,25,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.145,53.96,9,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.068,53.81,2,53.82,24,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.145,53.96,8,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.208,53.81,2,53.82,25,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.151,53.96,9,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.277,53.81,2,53.82,20,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.188,53.96,10,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.277,53.81,2,53.82,18,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.188,53.96,11,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.277,53.81,2,53.82,17,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.239,53.96,13,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.277,53.81,2,53.82,16,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.421,53.96,13,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.277,53.81,2,53.82,17,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.421,53.96,13,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,2,53.82,15,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.421,53.96,12,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,3,53.82,15,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.421,53.96,14,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,3,53.82,16,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,16,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,6,53.82,16,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,16,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,6,53.82,15,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,19,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,6,53.82,14,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,19,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,14,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,19,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,15,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,20,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,14,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:44.579,53.96,22,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,13,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.043,53.96,21,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,12,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.043,53.96,19,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.282,53.81,7,53.82,11,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.545,53.96,18,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.286,53.81,7,53.82,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,17,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.286,53.81,7,53.82,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,14,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.289,53.81,9,53.82,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,14,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.289,53.81,9,53.82,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,14,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.289,53.81,11,53.82,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,13,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.293,53.81,12,53.82,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.691,53.96,11,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.293,53.81,12,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.743,53.96,12,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.293,53.81,14,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:45.961,53.96,11,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.293,53.81,17,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.586,53.96,13,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.293,53.81,18,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.586,53.96,13,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.298,53.81,19,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.586,53.96,14,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.298,53.81,20,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.586,53.96,15,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.298,53.81,19,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.591,53.96,13,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.303,53.81,17,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:46.591,53.96,13,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.303,53.81,14,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:48.122,53.96,12,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.303,53.81,12,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:48.427,53.96,15,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.312,53.81,15,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:48.446,53.96,17,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.312,53.81,15,53.83,34,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:48.812,53.96,17,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.318,53.81,15,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:49.255,53.96,17,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.324,53.81,15,53.83,34,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:50.106,53.96,16,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.329,53.81,15,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:50.745,53.96,19,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.334,53.81,12,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:50.745,53.96,21,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.334,53.81,11,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:50.745,53.96,19,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.344,53.81,9,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:50.745,53.96,18,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.346,53.81,9,53.82,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.245,53.96,20,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.346,53.81,9,53.82,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.481,53.96,20,53.97,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.346,53.81,9,53.82,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.481,53.96,20,53.97,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.346,53.81,9,53.82,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.511,53.96,20,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.348,53.81,9,53.82,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.55,53.96,15,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.348,53.81,9,53.82,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.55,53.96,15,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.348,53.81,9,53.82,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.55,53.96,13,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.348,53.81,8,53.82,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.55,53.96,12,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.352,53.81,8,53.82,10,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.55,53.96,12,53.97,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.352,53.81,8,53.82,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.553,53.96,12,53.97,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.352,53.81,8,53.82,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.553,53.96,10,53.97,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.352,53.81,8,53.82,10,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.553,53.96,9,53.97,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.427,53.81,8,53.82,11,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.553,53.96,9,53.97,11,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,10,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.593,53.96,9,53.97,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,9,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.609,53.96,9,53.97,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.615,53.96,10,53.97,8,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,6,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.615,53.96,10,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.618,53.96,16,53.97,7,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,16,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,17,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.531,53.81,8,53.82,2,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,18,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.535,53.81,8,53.82,1,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,19,53.97,5,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.535,53.81,8,53.83,36,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,19,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.535,53.82,1,53.83,36,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,21,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.539,53.82,1,53.83,35,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.624,53.96,20,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.539,53.82,1,53.83,33,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.643,53.96,22,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.539,53.82,1,53.83,28,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.719,53.96,21,53.97,4,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.544,53.82,1,53.83,26,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:51.719,53.96,21,53.97,3,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.544,53.82,1,53.83,25,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-17,2017-01-17 05:00:52.052,53.96,21,53.98,75,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
2017-01-03,2017-01-03 11:43:25.544,53.82,1,53.83,24,E,,Nymex_WTI,3,2017,2017-02-21,CL,2017,1
